Fecha;CO (ug/m3);H2S (ug/m3);NO2 (ug/m3);O3 (ug/m3);"PM10 
(ug/m3)";"PM2.5 
(ug/m3)";SO2 (ug/m3);Ruido (dB);UV;Humedad (%);Latitud;Longitud;"Presion 
(Pa)";Temperatura (C)
3/10/2020 15:00;0.00;0.00;84.52;0.00;86.69;14.68;7.67;99.50;0.74;93.46;-12.11;-77.05;100454.00;17.05
3/10/2020 15:00;1233.47;17.76;25.14;22.76;3.20;2.05;20.96;112.60;0.61;90.28;-12.07;-77.08;100138.25;16.76
3/10/2020 16:00;13.30;0.00;101.94;0.00;94.67;17.38;7.48;97.09;0.34;93.30;-12.11;-77.05;100397.42;16.83
3/10/2020 16:00;1262.23;13.85;27.74;30.24;3.57;2.49;19.41;111.87;0.34;90.29;-12.07;-77.08;100082.22;16.76
3/10/2020 17:00;0.00;0.00;105.71;0.00;87.32;17.30;7.42;102.15;0.29;94.15;-12.11;-77.05;100422.93;16.60
3/10/2020 17:00;1285.62;16.06;28.71;29.88;3.91;2.30;20.65;109.21;0.25;90.81;-12.07;-77.08;100109.19;16.65
3/10/2020 18:00;0.00;0.00;107.84;0.00;97.02;21.69;7.35;102.21;0.08;94.95;-12.11;-77.05;100480.64;16.40
3/10/2020 18:00;1622.68;23.01;29.54;38.10;4.19;2.67;21.32;108.37;0.06;91.51;-12.07;-77.08;100165.58;16.55
3/10/2020 19:00;0.00;0.00;117.31;0.00;137.26;27.61;7.21;100.10;0.00;95.79;-12.11;-77.05;100547.14;16.14
3/10/2020 19:00;1590.63;21.06;31.19;39.53;4.16;2.83;20.52;109.06;0.00;91.72;-12.07;-77.08;100231.02;16.52
3/10/2020 20:00;0.00;0.00;114.47;0.00;159.68;25.08;7.22;98.16;0.00;96.56;-12.11;-77.05;100614.84;16.03
3/10/2020 20:00;1619.68;22.05;30.68;37.50;4.08;2.66;21.32;110.46;0.00;92.01;-12.07;-77.08;100295.42;16.41
3/10/2020 21:00;0.00;0.00;109.73;0.00;142.39;20.50;7.21;98.54;0.00;96.71;-12.11;-77.05;100666.67;15.96
3/10/2020 21:00;1330.04;16.86;30.39;38.39;3.87;2.67;19.51;109.06;0.00;94.33;-12.07;-77.08;100348.20;16.22
3/10/2020 22:00;0.00;1.34;107.68;0.00;167.00;20.59;7.30;101.12;0.00;98.43;-12.11;-77.05;100702.45;15.55
3/10/2020 22:00;1291.19;17.16;31.20;28.26;3.77;2.04;21.13;106.62;0.00;97.18;-12.07;-77.08;100382.02;15.83
3/10/2020 23:00;0.00;0.01;100.72;0.00;155.06;21.05;7.20;98.97;0.00;99.30;-12.11;-77.05;100730.43;15.48
3/10/2020 23:00;982.67;12.03;28.92;18.85;3.92;1.87;19.52;105.28;0.00;96.21;-12.07;-77.08;100409.72;15.82
4/10/2020 00:00;0.00;0.00;79.73;0.00;88.89;17.38;7.22;79.09;0.00;99.30;-12.11;-77.05;100740.12;15.50
4/10/2020 00:00;504.77;2.30;26.01;13.08;3.82;1.93;17.20;99.85;0.00;95.57;-12.07;-77.08;100419.77;15.85
4/10/2020 01:00;0.00;0.00;75.44;0.00;70.70;16.08;7.17;74.90;0.00;99.30;-12.11;-77.05;100694.27;15.49
4/10/2020 01:00;303.47;0.39;24.34;7.46;6.53;2.34;16.97;79.86;0.00;95.45;-12.07;-77.08;100374.51;16.01
4/10/2020 02:00;0.00;0.00;74.32;0.00;93.57;17.23;7.18;72.89;0.00;99.29;-12.11;-77.05;100624.25;15.52
4/10/2020 02:00;204.51;0.00;24.12;15.03;6.74;2.33;14.35;77.88;0.00;95.98;-12.07;-77.08;100301.01;15.79
4/10/2020 03:00;0.00;0.00;74.33;0.00;110.39;18.51;7.16;74.88;0.00;99.09;-12.11;-77.05;100586.13;15.53
4/10/2020 03:00;191.85;0.01;24.18;18.09;5.24;2.56;13.73;79.66;0.00;95.89;-12.07;-77.08;100264.83;15.71
4/10/2020 04:00;0.00;0.00;74.26;0.00;90.19;17.69;7.16;72.87;0.00;98.88;-12.11;-77.05;100565.90;15.40
4/10/2020 04:00;179.27;0.00;24.27;17.79;5.87;3.02;13.78;76.90;0.00;95.81;-12.07;-77.08;100244.52;15.71
4/10/2020 05:00;0.00;0.00;75.60;0.00;70.43;16.12;7.17;73.73;0.00;98.81;-12.11;-77.05;100582.59;15.46
4/10/2020 05:00;153.51;0.02;24.12;23.12;5.29;2.14;13.65;95.47;0.00;94.95;-12.07;-77.08;100262.10;15.65
4/10/2020 06:00;0.00;0.00;76.88;0.00;136.26;21.24;7.16;75.09;0.00;98.78;-12.11;-77.05;100640.10;15.44
4/10/2020 06:00;341.37;2.42;27.06;15.65;6.44;3.43;15.71;86.10;0.00;95.73;-12.07;-77.08;100324.59;15.66
4/10/2020 07:00;0.00;0.00;82.80;0.00;97.42;24.39;7.20;83.14;0.02;98.90;-12.11;-77.05;100695.44;15.46
4/10/2020 07:00;431.80;3.73;27.95;16.92;8.28;4.43;16.66;94.40;0.06;97.10;-12.07;-77.08;100379.11;15.61
4/10/2020 08:00;0.00;0.00;85.45;0.00;135.71;33.86;7.25;87.20;0.21;98.83;-12.11;-77.05;100772.77;15.77
4/10/2020 08:00;534.50;6.68;28.87;14.51;9.25;6.79;17.77;94.22;0.19;98.02;-12.07;-77.08;100453.59;15.60
4/10/2020 09:00;0.00;0.00;76.63;0.00;99.20;27.48;7.26;86.04;0.32;98.55;-12.11;-77.05;100791.06;15.79
4/10/2020 09:00;605.65;8.35;27.82;15.49;8.82;6.46;18.24;100.31;0.31;97.91;-12.07;-77.08;100472.04;15.64
4/10/2020 10:00;0.00;0.00;71.93;0.00;46.17;18.44;7.30;91.53;0.35;98.47;-12.11;-77.05;100797.71;15.87
4/10/2020 10:00;554.22;5.98;27.04;23.95;7.18;5.71;16.61;98.79;0.31;97.40;-12.07;-77.08;100479.28;15.66
4/10/2020 11:00;0.00;0.00;74.56;0.00;80.11;18.40;7.22;88.28;0.37;98.72;-12.11;-77.05;100758.81;15.70
4/10/2020 11:00;518.36;4.14;27.45;30.83;7.41;4.86;15.96;102.19;0.39;98.17;-12.07;-77.08;100444.48;15.68
4/10/2020 12:00;0.00;0.00;68.94;0.00;94.08;16.33;7.42;94.31;0.91;98.84;-12.11;-77.05;100716.72;16.02
4/10/2020 12:00;546.71;4.49;27.50;25.77;5.69;2.92;18.16;98.24;0.55;99.59;-12.07;-77.08;100402.90;15.61
4/10/2020 13:00;0.00;0.00;44.97;0.04;46.80;12.96;7.68;101.36;0.96;97.04;-12.11;-77.05;100670.78;16.44
4/10/2020 13:00;957.27;20.73;21.59;10.82;4.77;3.46;23.86;101.18;0.97;92.70;-12.07;-77.08;100352.34;17.21
4/10/2020 14:00;0.00;0.00;56.65;0.00;55.05;14.11;7.64;88.45;1.26;95.11;-12.11;-77.05;100625.88;16.84
4/10/2020 14:00;764.69;6.88;22.11;43.21;4.22;3.09;16.83;105.46;1.19;91.34;-12.07;-77.08;100305.27;16.86
4/10/2020 15:00;0.00;0.00;51.28;0.00;55.56;13.33;7.71;99.60;1.07;93.19;-12.11;-77.05;100575.40;16.86
4/10/2020 15:00;806.49;11.26;21.91;26.97;3.32;2.16;18.90;109.19;1.01;91.01;-12.07;-77.08;100258.26;16.78
4/10/2020 16:00;0.00;0.00;72.53;0.00;56.64;13.56;7.45;90.05;0.58;94.59;-12.11;-77.05;100561.75;16.20
4/10/2020 16:00;632.06;3.45;24.84;33.08;3.19;1.88;15.75;110.99;0.45;94.39;-12.07;-77.08;100246.91;15.94
4/10/2020 17:00;0.00;0.00;80.22;0.00;98.05;17.96;7.29;92.55;0.21;95.56;-12.11;-77.05;100570.51;16.07
4/10/2020 17:00;765.61;5.97;27.18;46.71;4.61;2.76;16.08;102.66;0.21;93.37;-12.07;-77.08;100256.07;15.96
4/10/2020 18:00;0.00;0.00;87.10;0.00;69.26;15.92;7.21;91.43;0.06;95.94;-12.11;-77.05;100566.47;16.07
4/10/2020 18:00;938.38;12.03;28.78;54.01;6.00;3.45;14.58;104.58;0.07;93.45;-12.07;-77.08;100251.56;16.05
4/10/2020 19:00;0.00;0.00;87.72;0.00;92.08;23.15;7.14;90.04;0.00;96.29;-12.11;-77.05;100585.84;15.73
4/10/2020 19:00;675.21;5.52;28.10;54.83;7.18;3.97;13.22;102.53;0.00;96.37;-12.07;-77.08;100270.11;15.60
4/10/2020 20:00;0.00;0.00;86.92;0.00;88.99;20.33;7.14;88.39;0.00;96.97;-12.11;-77.05;100625.10;15.57
4/10/2020 20:00;901.74;10.99;28.80;50.29;6.95;4.15;15.46;102.52;0.00;97.12;-12.07;-77.08;100307.04;15.52
4/10/2020 21:00;0.00;0.00;85.40;0.00;82.73;20.79;7.15;91.62;0.00;97.81;-12.11;-77.05;100675.60;15.49
4/10/2020 21:00;748.65;8.60;28.24;47.19;6.27;4.09;14.72;98.92;0.00;98.38;-12.07;-77.08;100357.49;15.40
4/10/2020 22:00;0.00;0.00;87.97;0.00;157.53;20.34;7.13;87.45;0.00;98.41;-12.11;-77.05;100750.83;15.45
4/10/2020 22:00;667.54;7.32;28.78;51.84;7.46;4.47;13.86;91.55;0.00;99.11;-12.07;-77.08;100431.91;15.40
4/10/2020 23:00;0.00;0.22;93.40;0.27;286.20;24.16;7.22;87.09;0.00;99.29;-12.11;-77.05;100802.85;15.15
4/10/2020 23:00;536.52;5.80;27.64;35.52;5.42;2.07;16.71;99.02;0.00;99.60;-12.07;-77.08;100482.57;15.19
5/10/2020 00:00;0.00;0.00;93.06;0.00;129.33;18.62;7.14;73.47;0.00;99.30;-12.11;-77.05;100800.45;15.00
5/10/2020 00:00;139.86;0.21;26.49;27.84;5.20;1.73;13.71;75.80;0.00;99.60;-12.07;-77.08;100479.15;14.95
5/10/2020 01:00;0.00;0.00;90.82;0.00;175.30;21.62;7.15;70.98;0.00;99.30;-12.11;-77.05;100770.45;15.06
5/10/2020 01:00;82.48;0.07;25.73;20.85;4.51;1.62;14.25;73.90;0.00;99.60;-12.07;-77.08;100451.80;14.96
5/10/2020 02:00;0.00;0.00;87.98;0.00;157.90;20.89;7.16;85.58;0.00;99.30;-12.11;-77.05;100747.23;15.00
5/10/2020 02:00;45.22;0.02;25.35;19.85;4.41;1.61;14.27;93.73;0.00;99.60;-12.07;-77.08;100428.04;14.97
5/10/2020 03:00;0.00;0.00;94.24;0.00;163.77;21.64;7.16;71.82;0.00;99.30;-12.11;-77.05;100710.20;15.08
5/10/2020 03:00;55.95;0.03;25.56;18.58;7.97;2.32;14.36;74.39;0.00;99.60;-12.07;-77.08;100392.78;14.97
5/10/2020 04:00;0.00;0.00;94.40;0.00;53.99;12.57;7.16;84.84;0.00;99.30;-12.11;-77.05;100687.59;14.94
5/10/2020 04:00;99.72;0.07;25.45;14.34;5.62;2.82;14.39;84.84;0.00;99.60;-12.07;-77.08;100367.80;15.10
5/10/2020 05:00;0.00;0.00;90.82;0.00;33.71;10.10;7.18;79.04;0.00;99.30;-12.11;-77.05;100709.75;15.00
5/10/2020 05:00;173.84;0.44;25.35;11.02;4.86;3.35;15.38;86.67;0.00;99.60;-12.07;-77.08;100388.20;15.20
5/10/2020 06:00;0.00;0.00;109.36;0.00;42.03;13.75;7.26;85.42;0.00;99.30;-12.11;-77.05;100723.84;15.18
5/10/2020 06:00;249.48;1.77;26.49;10.75;4.31;3.10;15.76;95.53;0.00;98.83;-12.07;-77.08;100401.75;15.33
5/10/2020 07:00;38.04;0.00;134.98;0.00;31.30;11.06;7.40;96.10;0.06;99.30;-12.11;-77.05;100767.61;15.31
5/10/2020 07:00;789.78;19.31;31.12;12.67;4.51;3.19;23.85;103.75;0.11;96.51;-12.07;-77.08;100447.59;15.73
5/10/2020 08:00;428.27;6.51;136.77;0.00;48.94;14.06;7.68;101.25;0.42;98.90;-12.11;-77.05;100820.24;16.07
5/10/2020 08:00;927.51;19.10;29.83;6.83;2.74;1.68;22.44;106.20;0.34;90.97;-12.07;-77.08;100501.43;16.47
5/10/2020 09:00;342.83;0.15;109.93;0.00;31.95;10.27;7.88;102.37;0.91;93.28;-12.11;-77.05;100843.59;17.24
5/10/2020 09:00;1436.99;31.82;28.08;4.92;2.59;1.53;28.91;109.16;0.63;84.59;-12.07;-77.08;100527.86;17.54
5/10/2020 10:00;315.49;1.74;87.18;0.00;26.27;7.92;8.23;100.69;1.33;82.92;-12.11;-77.05;100832.82;18.78
5/10/2020 10:00;1157.73;22.13;23.04;1.19;2.11;1.21;26.31;109.40;0.94;76.13;-12.07;-77.08;100521.60;18.76
5/10/2020 11:00;189.82;0.00;80.82;0.00;35.59;9.63;8.51;99.67;1.59;80.11;-12.11;-77.05;100795.93;19.70
5/10/2020 11:00;1727.21;40.32;23.04;10.08;2.77;1.54;32.63;108.27;1.11;77.42;-12.07;-77.08;100484.32;18.97
5/10/2020 12:00;142.34;0.17;80.01;0.00;46.18;11.42;8.71;99.50;1.67;77.33;-12.11;-77.05;100761.92;20.85
5/10/2020 12:00;1716.13;31.87;23.42;6.23;2.86;1.53;31.65;108.27;1.49;76.15;-12.07;-77.08;100448.76;19.31
5/10/2020 13:00;0.00;0.00;26.12;0.00;42.67;10.13;8.57;96.56;2.05;76.26;-12.11;-77.05;100722.59;20.53
5/10/2020 13:00;1770.47;36.99;20.33;10.04;2.21;1.33;31.58;109.19;1.70;77.84;-12.07;-77.08;100412.39;19.43
5/10/2020 14:00;0.00;0.00;55.02;0.00;37.64;8.24;8.40;102.55;1.66;74.56;-12.11;-77.05;100661.46;20.29
5/10/2020 14:00;1857.14;32.45;21.15;10.70;1.92;1.16;31.48;108.46;1.68;75.22;-12.07;-77.08;100348.60;19.57
5/10/2020 15:00;0.00;0.00;66.68;0.00;36.40;7.69;8.31;98.16;1.28;74.18;-12.11;-77.05;100605.27;20.33
5/10/2020 15:00;1521.25;26.30;21.61;9.94;1.59;0.99;28.82;111.34;2.16;75.51;-12.07;-77.08;100292.43;19.49
5/10/2020 16:00;0.00;0.00;63.62;0.00;25.25;5.45;8.52;100.69;0.94;71.59;-12.11;-77.05;100580.76;21.44
5/10/2020 16:00;1789.73;35.32;22.88;25.23;1.34;0.76;29.86;109.92;1.86;78.25;-12.07;-77.08;100270.48;19.15
5/10/2020 17:00;0.00;0.00;98.95;0.00;30.70;6.85;7.97;97.31;0.56;80.30;-12.11;-77.05;100597.54;19.01
5/10/2020 17:00;2131.28;37.11;29.78;46.60;1.71;0.92;26.27;108.36;0.78;83.54;-12.07;-77.08;100282.78;18.18
5/10/2020 18:00;0.00;0.00;120.70;0.00;30.77;6.51;7.55;99.30;0.09;85.12;-12.11;-77.05;100637.28;17.99
5/10/2020 18:00;2604.68;45.31;34.50;51.82;1.93;0.98;29.92;107.22;0.13;89.37;-12.07;-77.08;100327.57;17.28
5/10/2020 19:00;0.00;0.00;132.78;0.00;46.69;8.80;7.34;98.54;0.00;90.61;-12.11;-77.05;100709.13;17.15
5/10/2020 19:00;1820.02;30.45;33.56;39.53;1.73;0.89;25.87;108.32;0.00;92.49;-12.07;-77.08;100395.33;16.80
5/10/2020 20:00;0.00;0.00;130.87;0.00;51.86;9.67;7.28;93.60;0.00;92.85;-12.11;-77.05;100782.77;16.88
5/10/2020 20:00;1793.14;31.46;32.70;29.04;1.80;0.98;25.70;107.58;0.00;94.13;-12.07;-77.08;100468.36;16.64
5/10/2020 21:00;0.00;0.00;107.94;0.00;38.94;9.09;7.18;93.54;0.00;94.31;-12.11;-77.05;100812.50;16.31
5/10/2020 21:00;1312.38;20.68;29.99;32.87;1.53;1.02;20.77;108.00;0.00;92.20;-12.07;-77.08;100495.34;16.40
5/10/2020 22:00;0.00;0.00;97.61;0.00;47.38;12.34;7.16;93.40;0.00;95.45;-12.11;-77.05;100823.01;16.17
5/10/2020 22:00;1123.36;15.56;29.53;38.17;2.18;1.37;19.50;103.05;0.00;94.05;-12.07;-77.08;100506.88;16.27
5/10/2020 23:00;0.00;0.00;92.59;0.00;60.38;14.75;7.17;85.67;0.00;97.49;-12.11;-77.05;100839.88;16.00
5/10/2020 23:00;618.00;4.55;27.57;33.69;2.96;1.76;16.82;97.74;0.00;97.35;-12.07;-77.08;100524.59;15.99
6/10/2020 00:00;0.00;0.00;82.48;0.00;108.62;18.65;7.17;82.96;0.00;98.21;-12.11;-77.05;100828.89;15.89
6/10/2020 00:00;356.83;0.39;24.96;23.36;2.37;1.35;15.14;102.96;0.00;94.77;-12.07;-77.08;100513.22;16.09
6/10/2020 01:00;0.00;0.00;80.90;0.00;74.62;14.01;7.17;75.16;0.00;98.37;-12.11;-77.05;100777.13;15.83
6/10/2020 01:00;312.42;0.02;25.05;29.36;3.38;1.61;13.77;85.48;0.00;94.53;-12.07;-77.08;100460.96;16.10
6/10/2020 02:00;0.00;0.00;77.72;0.00;71.39;12.25;7.17;71.00;0.00;98.47;-12.11;-77.05;100721.19;15.69
6/10/2020 02:00;325.88;0.38;25.24;26.37;2.90;1.30;14.97;88.19;0.00;95.23;-12.07;-77.08;100404.23;15.91
6/10/2020 03:00;0.00;0.00;81.80;0.00;84.61;14.72;7.17;77.30;0.00;98.45;-12.11;-77.05;100683.58;15.76
6/10/2020 03:00;262.22;0.06;25.72;26.85;3.22;1.53;14.28;83.99;0.00;96.79;-12.07;-77.08;100366.23;15.81
6/10/2020 04:00;0.00;0.00;83.14;0.00;121.69;18.58;7.17;71.30;0.00;99.25;-12.11;-77.05;100655.64;15.57
6/10/2020 04:00;278.14;0.06;27.07;21.97;3.57;1.88;15.48;89.54;0.00;99.58;-12.07;-77.08;100338.78;15.56
6/10/2020 05:00;0.00;0.00;80.80;0.00;138.23;20.17;7.19;68.11;0.00;99.30;-12.11;-77.05;100662.99;15.66
6/10/2020 05:00;240.20;0.12;26.14;11.99;3.42;2.05;15.77;83.10;0.00;98.93;-12.07;-77.08;100345.41;15.70
6/10/2020 06:00;0.00;0.00;89.38;0.00;117.74;19.33;7.23;90.05;0.00;99.30;-12.11;-77.05;100696.97;15.81
6/10/2020 06:00;474.13;5.45;27.04;6.06;4.53;2.75;19.70;96.19;0.00;97.89;-12.07;-77.08;100381.12;15.94
6/10/2020 07:00;0.00;0.00;100.85;0.00;76.09;17.58;7.31;99.27;0.10;99.09;-12.11;-77.05;100736.16;16.11
6/10/2020 07:00;1479.04;38.01;31.94;5.27;4.17;2.82;34.44;108.01;0.13;94.94;-12.07;-77.08;100418.01;16.64
6/10/2020 08:00;0.00;0.00;79.57;0.00;66.97;15.92;7.57;96.79;1.18;98.19;-12.11;-77.05;100761.83;16.63
6/10/2020 08:00;1855.68;46.76;27.70;0.62;4.98;3.78;40.56;107.66;0.45;86.65;-12.07;-77.08;100444.12;18.35
6/10/2020 09:00;0.00;0.00;51.09;0.00;44.89;13.01;8.38;97.63;3.78;95.49;-12.11;-77.05;100778.60;17.39
6/10/2020 09:00;1545.77;30.77;24.59;0.71;4.91;3.33;29.88;108.19;0.52;86.42;-12.07;-77.08;100462.48;18.57
6/10/2020 10:00;0.00;0.00;19.76;0.03;24.62;8.77;8.79;99.42;5.05;90.57;-12.11;-77.05;100755.72;18.31
6/10/2020 10:00;1493.17;25.30;25.39;4.08;5.08;3.96;28.00;108.95;0.50;82.72;-12.07;-77.08;100444.30;19.28
6/10/2020 11:00;0.00;0.00;18.58;2.94;19.77;7.49;8.71;104.61;5.37;84.69;-12.11;-77.05;100738.27;19.80
6/10/2020 11:00;1488.86;25.98;23.03;9.62;4.01;3.18;23.42;110.21;0.60;78.10;-12.07;-77.08;100424.73;19.78
6/10/2020 12:00;0.00;0.00;28.31;4.35;21.86;8.43;8.54;105.74;5.18;83.64;-12.11;-77.05;100732.82;19.67
6/10/2020 12:00;1263.92;15.41;22.62;36.21;2.68;2.22;25.81;119.04;0.81;81.04;-12.07;-77.08;100422.45;19.20
6/10/2020 13:00;0.00;0.00;47.24;0.02;21.71;6.85;8.45;107.54;3.96;79.30;-12.11;-77.05;100733.13;20.71
6/10/2020 13:00;1352.36;17.35;19.96;23.12;1.78;1.47;28.08;118.16;3.88;80.32;-12.07;-77.08;100424.25;19.61
6/10/2020 14:00;0.00;0.00;44.57;2.49;15.27;6.10;8.43;99.31;1.44;80.59;-12.11;-77.05;100716.86;19.87
6/10/2020 14:00;1208.81;15.68;17.03;54.85;2.11;1.85;22.89;117.29;4.35;77.18;-12.07;-77.08;100399.21;19.74
6/10/2020 15:00;0.00;0.00;57.77;0.24;15.77;6.01;8.36;102.00;0.66;81.68;-12.11;-77.05;100670.67;19.32
6/10/2020 15:00;1173.55;11.33;17.70;37.22;1.58;1.31;23.62;118.02;4.23;77.37;-12.07;-77.08;100352.89;19.62
6/10/2020 16:00;0.00;0.00;86.96;0.00;22.11;7.24;8.20;99.36;0.65;85.07;-12.11;-77.05;100665.99;19.00
6/10/2020 16:00;1251.52;13.16;22.01;38.39;1.45;1.13;24.22;118.48;2.76;84.55;-12.07;-77.08;100349.63;18.85
6/10/2020 17:00;1448.94;13.56;27.40;47.42;1.77;1.33;21.16;110.86;1.14;87.32;-12.07;-77.08;100349.75;18.11
6/10/2020 18:00;1370.60;23.46;28.37;51.48;2.04;1.45;18.77;110.66;0.36;88.36;-12.07;-77.08;100368.25;17.66
6/10/2020 19:00;1342.56;15.33;32.32;59.21;2.64;1.75;17.96;109.62;0.00;92.36;-12.07;-77.08;100446.38;17.16
6/10/2020 20:00;1379.11;20.65;32.36;42.16;3.50;2.21;19.15;106.23;0.00;91.22;-12.07;-77.08;100498.60;17.42
6/10/2020 21:00;1227.84;17.28;31.37;37.12;4.43;3.05;18.95;107.74;0.00;90.64;-12.07;-77.08;100503.44;17.44
6/10/2020 22:00;0.00;0.00;93.92;0.00;63.99;13.83;7.20;91.85;0.00;94.31;-12.11;-77.05;100851.52;16.84
6/10/2020 22:00;1035.26;12.14;29.52;33.63;4.39;3.12;18.43;108.08;0.00;90.50;-12.07;-77.08;100527.39;17.24
6/10/2020 23:00;0.00;0.00;95.33;0.00;67.48;14.71;7.17;99.35;0.00;94.91;-12.11;-77.05;100864.02;16.75
6/10/2020 23:00;650.84;4.01;27.87;39.12;3.32;2.50;14.89;109.77;0.00;90.35;-12.07;-77.08;100547.22;17.11
7/10/2020 00:00;0.00;0.00;94.27;0.00;87.09;16.27;7.18;87.56;0.00;95.77;-12.11;-77.05;100817.30;16.70
7/10/2020 00:00;432.75;0.59;26.84;27.36;3.95;3.06;15.35;105.71;0.00;92.53;-12.07;-77.08;100498.40;16.98
7/10/2020 01:00;0.00;0.00;87.53;0.00;73.66;13.45;7.17;91.59;0.00;96.02;-12.11;-77.05;100756.37;16.44
7/10/2020 01:00;326.79;0.11;25.50;23.00;3.27;2.06;15.35;103.44;0.00;93.87;-12.07;-77.08;100434.93;16.64
7/10/2020 02:00;0.00;0.00;85.49;0.00;57.55;10.84;7.17;85.49;0.00;96.76;-12.11;-77.05;100678.63;16.12
7/10/2020 02:00;254.79;0.06;24.88;25.86;2.58;1.62;14.58;98.25;0.00;93.80;-12.07;-77.08;100358.06;16.32
7/10/2020 03:00;0.00;0.00;83.63;0.00;49.23;10.27;7.17;82.76;0.00;96.90;-12.11;-77.05;100657.31;15.90
7/10/2020 03:00;195.39;0.00;24.77;24.84;2.74;1.67;14.26;96.61;0.00;94.47;-12.07;-77.08;100336.59;16.10
7/10/2020 04:00;0.00;0.00;85.71;0.00;62.47;11.67;7.17;85.20;0.00;96.98;-12.11;-77.05;100657.55;15.84
7/10/2020 04:00;350.69;2.65;25.47;20.78;3.02;1.95;16.01;92.89;0.00;95.47;-12.07;-77.08;100342.22;15.97
7/10/2020 05:00;0.00;0.00;88.22;0.00;48.93;11.63;7.17;80.22;0.00;97.18;-12.11;-77.05;100683.48;15.78
7/10/2020 05:00;162.38;0.06;25.25;20.50;3.29;2.11;14.52;96.90;0.00;95.79;-12.07;-77.08;100365.72;15.90
7/10/2020 06:00;0.00;0.00;89.76;0.00;49.95;15.28;7.19;86.78;0.00;97.54;-12.11;-77.05;100715.09;15.73
7/10/2020 06:00;197.59;1.58;26.81;21.60;3.55;2.47;15.79;97.64;0.00;96.50;-12.07;-77.08;100399.14;15.79
7/10/2020 07:00;0.00;0.00;96.79;0.00;47.76;15.18;7.22;102.09;0.03;97.58;-12.11;-77.05;100753.01;15.76
7/10/2020 07:00;559.37;12.30;29.76;14.93;5.02;3.81;21.43;108.33;0.06;96.10;-12.07;-77.08;100439.16;15.97
7/10/2020 08:00;14.37;0.00;103.34;0.00;42.44;16.04;7.34;98.57;0.20;96.62;-12.11;-77.05;100827.92;16.24
7/10/2020 08:00;708.39;13.87;28.38;8.64;5.78;4.63;22.60;108.18;0.24;94.45;-12.07;-77.08;100508.74;16.20
7/10/2020 09:00;107.87;0.00;86.35;0.00;27.71;12.18;7.93;95.76;1.85;93.26;-12.11;-77.05;100858.23;17.45
7/10/2020 09:00;1299.77;27.69;27.91;2.57;5.68;4.72;31.22;106.97;0.69;89.27;-12.07;-77.08;100541.43;17.50
7/10/2020 10:00;0.00;0.00;47.15;0.00;25.88;10.25;8.19;95.84;2.30;89.08;-12.11;-77.05;100826.08;17.94
7/10/2020 10:00;1105.34;23.12;22.67;13.03;3.95;3.23;25.75;109.34;1.04;87.44;-12.07;-77.08;100512.41;17.68
7/10/2020 11:00;0.00;0.00;32.29;0.83;21.55;9.17;8.35;99.07;3.05;88.08;-12.11;-77.05;100770.42;17.94
7/10/2020 11:00;1198.82;20.32;22.20;14.65;3.39;2.67;24.95;112.51;1.37;87.05;-12.07;-77.08;100457.91;17.76
7/10/2020 12:00;0.00;0.00;69.18;0.48;29.53;10.37;7.99;100.37;1.76;89.35;-12.11;-77.05;100720.17;17.54
7/10/2020 12:00;1060.44;10.95;23.71;35.97;3.02;2.46;20.32;113.11;1.47;88.63;-12.07;-77.08;100405.89;17.39
7/10/2020 13:00;0.00;0.00;66.94;0.00;31.75;9.23;8.14;100.79;1.78;87.48;-12.11;-77.05;100670.26;18.15
7/10/2020 13:00;1303.31;20.80;22.72;21.81;1.95;1.48;26.25;114.51;2.00;88.06;-12.07;-77.08;100357.02;17.55
7/10/2020 14:00;0.00;0.00;68.39;0.70;27.94;9.42;8.12;99.37;1.83;88.75;-12.11;-77.05;100604.88;17.76
7/10/2020 14:00;1692.90;31.04;20.05;8.36;2.00;1.57;33.23;113.91;3.88;84.92;-12.07;-77.08;100286.89;18.47
7/10/2020 15:00;0.00;0.00;76.02;0.00;31.73;10.75;7.99;98.81;1.42;90.35;-12.11;-77.05;100546.79;17.42
7/10/2020 15:00;1124.38;20.62;18.56;23.83;1.89;1.43;25.08;114.21;2.77;86.75;-12.07;-77.08;100227.96;18.14
7/10/2020 16:00;0.00;0.00;102.32;0.00;36.67;11.97;7.69;94.90;0.67;91.86;-12.11;-77.05;100517.28;17.10
7/10/2020 16:00;1077.46;7.83;26.53;44.66;2.25;1.61;18.32;114.55;1.02;91.26;-12.07;-77.08;100200.12;17.12
7/10/2020 17:00;0.00;0.00;116.89;0.00;42.46;12.49;7.54;101.12;0.27;92.92;-12.11;-77.05;100537.53;17.07
7/10/2020 17:00;1296.68;16.28;30.15;41.81;2.92;1.83;20.32;116.50;0.51;92.06;-12.07;-77.08;100219.64;17.04
7/10/2020 20:00;0.00;0.00;121.04;0.00;113.06;18.32;7.26;96.78;0.00;93.67;-12.11;-77.05;100713.56;16.68
7/10/2020 20:00;1473.97;23.63;32.07;16.96;3.77;2.63;24.38;107.18;0.00;90.52;-12.07;-77.08;100397.47;17.05
7/10/2020 21:00;0.00;0.00;121.69;0.00;105.65;18.91;7.26;97.68;0.00;94.34;-12.11;-77.05;100777.41;16.51
7/10/2020 21:00;1245.77;18.94;32.64;15.37;5.19;3.44;22.02;111.20;0.00;92.17;-12.07;-77.08;100459.12;16.77
